,PassengerId,Cabin_number,Age,RoomService,Age_group,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T,Cabin_side_S,VIP_True
7190,7682_01,1248,53.0,0.0,Age_51+,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
7191,7683_01,1467,28.0,0.0,Age_26-30,817.0,58.0,0.0,25.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7192,7684_01,286,24.0,812.0,Age_18-25,5450.0,0.0,1.0,262.0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
7193,7687_01,1596,20.0,0.0,Age_18-25,0.0,8.0,1.0,1175.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7194,7688_01,1233,0.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7195,7689_01,1597,24.0,0.0,Age_18-25,96.0,0.0,597.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7196,7690_01,1234,28.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7197,7691_01,1598,42.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
7198,7692_01,287,32.0,0.0,Age_31-50,48.0,0.0,3204.0,112.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
7199,7693_01,252,36.0,0.0,Age_31-50,2979.0,0.0,68.0,347.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
7200,7693_02,252,40.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
7201,7694_01,1599,30.0,574.0,Age_26-30,0.0,131.8175438596491,25.0,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7202,7696_01,499,34.0,751.0,Age_31-50,0.0,185.0,0.0,77.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
7203,7696_02,1601,37.0,1000.0,Age_31-50,0.0,80.0,40.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
7204,7697_01,295,41.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
7205,7697_02,295,25.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
7206,7698_01,1602,39.0,332.0,Age_31-50,0.0,728.0,2.0,86.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
7207,7699_01,1235,0.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7208,7700_01,1603,54.0,1144.0,Age_51+,140.0,2.0,2.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
7209,7702_01,1236,16.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7210,7703_01,1251,0.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7211,7703_02,1251,13.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
7212,7705_01,1470,46.0,5888.0,Age_31-50,53.40011415525114,13.0,12.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
7213,7707_01,1237,23.0,40.0,Age_18-25,4.0,9.0,318.0,1413.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7214,7708_01,1471,18.0,110.0,Age_18-25,103.0,471.0,11.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7215,7709_01,1604,27.0,2647.0,Age_26-30,0.0,0.0,42.0,32.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7216,7709_02,1238,24.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
7217,7710_01,253,27.0,118.0,Age_26-30,1769.0,4127.0,118.0,619.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
7218,7711_01,241,24.0,0.0,Age_18-25,82.0,0.0,1624.0,77.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
7219,7712_01,93,25.0,1.0,Age_18-25,4298.0,0.0,0.0,2.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
7220,7713_01,296,30.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
7221,7714_01,1239,19.0,0.0,Age_18-25,28.0,62.0,24.0,1686.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7222,7715_01,1605,18.0,1.0,Age_18-25,5.0,305.0,347.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7223,7716_01,500,49.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
7224,7717_01,1240,64.0,0.0,Age_51+,0.0,0.0,563.0,344.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7225,7719_01,506,26.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0
7226,7720_01,1606,53.0,0.0,Age_51+,0.0,754.0,46.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7227,7721_01,242,27.0,83.0,Age_26-30,0.0,2621.0,5.0,0.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
7228,7723_01,254,27.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
7229,7724_01,1472,25.0,338.0,Age_18-25,319.0,32.0,15.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
7230,7727_01,507,33.0,0.0,Age_31-50,0.0,0.0,436.0,224.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7231,7728_01,289,27.0,0.0,Age_26-30,9.0,0.0,40.0,7621.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
7232,7729_01,251,20.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
7233,7731_01,255,39.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
7234,7736_01,502,27.0,1730.0,Age_26-30,0.0,379.0,5.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
7235,7738_01,1476,19.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
7236,7739_01,1609,22.0,60.0,Age_18-25,48.0,0.0,0.0,500.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7237,7741_01,1252,3.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7238,7741_02,508,24.0,9.0,Age_18-25,769.0,9.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
7239,7742_01,1477,41.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
7240,7742_02,1477,18.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
7241,7743_01,1244,63.0,0.0,Age_51+,243.0,0.0,777.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7242,7744_01,298,19.0,0.0,Age_18-25,4534.0,0.0,617.0,1156.0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
7243,7744_02,298,39.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
7244,7746_01,3,28.82793046746535,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
7245,7747_01,1611,41.0,688.0,Age_31-50,31.0,1880.0,0.0,46.57420091324201,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
7246,7748_01,94,44.0,18.0,Age_31-50,1451.0,0.0,279.0,64.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
7247,7748_02,94,39.0,0.0,Age_31-50,395.0,0.0,1012.0,1080.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
7248,7749_01,244,29.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
7249,7749_02,244,37.0,416.0,Age_31-50,56.0,1912.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
7250,7751_01,252,41.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
7251,7752_01,1480,18.0,0.0,Age_18-25,0.0,0.0,746.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7252,7753_01,1245,28.82793046746535,0.0,Age_26-30,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7253,7754_01,299,55.0,1.0,Age_51+,2670.0,34.0,542.0,1339.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7254,7755_01,503,21.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
7255,7757_01,300,28.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
7256,7757_02,300,43.0,0.0,Age_31-50,8948.0,0.0,153.0,872.0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
7257,7760_01,1253,32.0,0.0,Age_31-50,494.0,0.0,0.0,213.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7258,7761_01,1612,23.0,1.0,Age_18-25,0.0,0.0,237.0,553.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7259,7761_02,1246,5.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7260,7763_01,1254,14.0,325.0,Age_13-17,0.0,19.0,506.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7261,7764_01,1613,24.0,1405.0,Age_18-25,0.0,14.0,2.0,163.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7262,7767_01,1257,22.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
7263,7768_01,1484,14.0,0.0,Age_13-17,268.0,239.0,127.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7264,7769_01,504,20.0,98.0,Age_18-25,499.0,0.0,142.0,52.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7265,7770_01,1258,17.0,527.0,Age_13-17,124.0,37.0,290.0,30.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7266,7770_02,1485,20.0,748.0,Age_18-25,0.0,0.0,0.0,487.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7267,7771_01,1259,22.0,0.0,Age_18-25,0.0,692.0,18.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7268,7773_01,1248,15.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7269,7774_01,245,67.0,1146.0,Age_51+,16.0,39.0,0.0,518.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7270,7775_01,253,28.0,7.0,Age_26-30,489.0,0.0,4.0,6027.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7271,7776_01,246,57.0,0.0,Age_51+,412.0,0.0,5491.0,234.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
7272,7777_01,1249,21.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
7273,7778_01,1486,34.0,1199.0,Age_31-50,33.0,346.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
7274,7778_02,510,17.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
7275,7780_01,1614,33.0,0.0,Age_31-50,53.0,615.0,9.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7276,7782_01,291,33.0,0.0,Age_31-50,73.0,31.0,8493.0,9065.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7277,7782_02,291,28.0,0.0,Age_26-30,180.0,0.0,778.0,4973.0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
7278,7783_01,1487,18.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
7279,7784_01,1615,28.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
7280,7785_01,1261,13.0,406.0,Age_13-17,0.0,52.0,0.0,387.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7281,7786_01,1616,38.0,0.0,Age_31-50,0.0,0.0,45.0,3372.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7282,7787_01,301,39.0,258.0,Age_31-50,1541.0,0.0,835.6372224846481,621.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7283,7787_02,301,18.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
7284,7788_01,1488,43.0,0.0,Age_31-50,0.0,110.0,538.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7285,7789_01,1489,32.0,135.25664105378704,Age_31-50,368.0,0.0,304.0,741.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7286,7790_01,1490,29.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0
7287,7790_02,1490,45.0,810.0,Age_31-50,0.0,132.0,198.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
7288,7790_03,1490,25.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
7289,7791_01,1491,64.0,19.0,Age_51+,261.0,208.0,0.0,214.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7290,7793_01,1617,18.0,0.0,Age_18-25,0.0,0.0,0.0,2141.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7291,7797_01,506,44.0,358.0,Age_31-50,303.0,0.0,0.0,131.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7292,7800_01,1251,15.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7293,7801_01,3,21.0,1720.0,Age_18-25,2337.0,0.0,1.0,335.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7294,7802_01,1620,33.0,166.0,Age_31-50,634.0,419.0,201.0,1178.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
7295,7803_01,1253,3.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7296,7803_02,1253,19.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7297,7805_01,1254,37.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7298,7806_01,1621,24.0,0.0,Age_18-25,688.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7299,7808_01,1256,26.0,0.0,Age_26-30,79.0,53.0,140.50393356643357,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7300,7809_01,1493,26.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
7301,7809_02,1493,26.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
7302,7810_01,1494,22.0,769.0,Age_18-25,0.0,0.0,1.0,729.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7303,7812_01,1495,26.0,1333.0,Age_26-30,0.0,50.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
7304,7813_01,1622,27.0,0.0,Age_26-30,55.0,0.0,740.0,85.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7305,7815_01,1496,27.0,0.0,Age_26-30,605.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7306,7816_01,1497,37.0,0.0,Age_31-50,925.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7307,7818_01,1257,22.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7308,7820_01,1258,24.0,0.0,Age_18-25,0.0,809.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7309,7821_01,1264,23.0,535.0,Age_18-25,3.0,17.0,0.0,214.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7310,7824_01,1624,18.0,0.0,Age_18-25,76.0,0.0,993.0,6.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7311,7828_01,1266,28.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
7312,7829_01,1267,4.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
7313,7830_01,1268,23.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
7314,7830_02,1268,2.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
7315,7830_03,1268,46.0,0.0,Age_31-50,135.39553219448095,0.0,17.0,655.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7316,7830_04,1268,0.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7317,7831_01,1626,16.0,1095.0,Age_13-17,0.0,54.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
7318,7832_01,228,19.0,1823.0,Age_18-25,36.0,81.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
7319,7833_01,305,34.0,0.0,Age_31-50,3424.0,6.0,2445.0,1128.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7320,7833_02,305,34.0,11.0,Age_31-50,3299.0,0.0,1013.0,15.0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
7321,7834_01,1269,24.0,482.0,Age_18-25,967.0,349.0,19.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7322,7835_01,1270,28.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
7323,7837_01,306,44.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
7324,7837_02,306,35.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
7325,7839_01,1259,20.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7326,7840_01,1500,18.0,328.0,Age_18-25,0.0,0.0,24.0,309.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7327,7841_01,1260,43.0,6.0,Age_31-50,25.0,0.0,5250.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7328,7841_02,1627,48.0,0.0,Age_31-50,0.0,501.0,242.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7329,7842_01,513,46.0,52.0,Age_31-50,0.0,1185.0,61.0,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7330,7843_01,3,75.0,0.0,Age_51+,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
7331,7845_01,307,24.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
7332,7847_01,1261,34.0,0.0,Age_31-50,9.0,617.0,0.0,281.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7333,7848_01,1501,29.0,1052.0,Age_26-30,0.0,635.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
7334,7848_02,1501,46.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
7335,7849_01,1271,22.0,558.0,Age_18-25,63.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7336,7850_01,514,42.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
7337,7851_01,1629,46.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
7338,7852_01,508,15.0,0.0,Age_13-17,6.0,0.0,981.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7339,7853_01,1502,42.0,1227.0,Age_31-50,773.0,14.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
7340,7853_02,515,31.0,166.0,Age_31-50,0.0,297.0,835.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7341,7853_03,1502,9.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
7342,7856_01,1503,34.0,0.0,Age_31-50,0.0,0.0,156.0,620.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7343,7858_01,1264,21.0,9.0,Age_18-25,0.0,0.0,25.0,811.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7344,7858_02,1630,16.0,0.0,Age_13-17,11.0,0.0,863.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7345,7858_03,1630,40.0,634.0,Age_31-50,60.0,134.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7346,7859_01,1504,23.0,550.0,Age_18-25,0.0,738.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
7347,7861_01,1265,6.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7348,7863_01,1505,17.0,99.0,Age_13-17,516.0,1967.0,0.0,6.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7349,7864_01,1506,37.0,19.0,Age_31-50,443.0,1769.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7350,7865_01,293,30.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0
7351,7865_02,293,32.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0
7352,7865_03,293,41.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
7353,7866_01,255,43.0,0.0,Age_31-50,16856.0,0.0,4344.0,977.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7354,7868_01,517,17.0,6256.0,Age_13-17,0.0,0.0,1.0,21.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7355,7870_01,257,37.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
7356,7871_01,3,18.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
7357,7872_01,1267,1.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7358,7872_02,1267,38.0,0.0,Age_31-50,0.0,0.0,1714.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7359,7872_03,1633,25.0,131.0,Age_18-25,124.0,408.0,196.0,9.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7360,7872_04,1267,6.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7361,7872_05,1267,1.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7362,7872_06,1267,7.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7363,7873_01,1634,24.0,569.0,Age_18-25,156.0,0.0,12.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7364,7873_02,1634,19.0,0.0,Age_18-25,721.0,0.0,25.0,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7365,7875_01,309,26.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
7366,7877_01,1268,49.0,0.0,Age_31-50,1738.0,0.0,19.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7367,7878_01,1269,18.0,0.0,Age_18-25,0.0,32.0,0.0,673.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7368,7879_01,1270,25.0,0.0,Age_18-25,478.0,71.0,11.0,162.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7369,7881_01,1507,46.0,248.0,Age_31-50,135.39553219448095,0.0,4.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7370,7882_01,1271,33.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7371,7882_02,1271,10.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7372,7883_01,1272,38.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7373,7884_01,512,23.0,1610.0,Age_18-25,2.0,465.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
7374,7885_01,1273,26.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
7375,7886_01,1274,16.0,0.0,Age_13-17,11.0,0.0,8.0,827.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7376,7888_01,518,29.0,37.0,Age_26-30,0.0,644.0,0.0,177.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
7377,7889_01,256,35.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
7378,7890_01,1508,58.0,0.0,Age_51+,268.0,0.0,109.0,594.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
7379,7890_02,1273,17.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
7380,7890_03,1273,16.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
